sentiment_coeff,tfidf_scores,text,sentiment_rate,normalized_sentiment_rate,pred
"[35.46736103576164, 89.88141088217189, 39.8841120591926, 105.41216302152692, 105.41215601708085, 0, 76.90642535605845]","[6.658901326983484, 6.841222883777439, 4.689460680517977, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 6.841222883777439]",us_seeks dialogue_india china climate change newspost india,1777.5372230673743,2.0486082022207284,Negative
"[35.46736103576164, 89.88141088217189, 39.8841120591926, 105.41216302152692, 105.41215601708085, 0]","[6.658901326983484, 6.841222883777439, 4.689460680517977, 1.0034924366114992, 1.019953713665571, 7.757513615651594]",us_seeks dialogue_india china climate change newkeralacom,1251.4032260119857,1.7185910688012536,Very Negative
"[12.625388652585034, 45.044472454544845, 105.41216302152692, 105.41215601708085, 72.78746285958866, 0, 39.83185495292882, 23.64004361858848, 29.883616904480192, 79.17086504172131]","[6.25343621887532, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.757513615651594, 7.064366435091649, 6.841222883777439, 7.064366435091649, 7.064366435091649]",govt failing climate change rudd_federal labor_leader kevin_rudd used speech western,2359.1099563814855,2.413399239099964,Negative
"[0, 0, 87.24713509408744, 0, 76.16079131942973, 105.41216302152692, 105.41215601708085, 43.18644177179375, 76.16079131942973, 58.024984489520094, 35.45094131616921, 0]","[7.757513615651594, 7.757513615651594, 6.658901326983484, 7.757513615651594, 15.515027231303188, 1.0034924366114992, 1.019953713665571, 4.579459785303648, 15.515027231303188, 6.658901326983484, 6.504750647156226, 7.757513615651594]",luna park flood danger predicted climate change report predicted flooding dangers melbournes,3972.292147573104,3.4252664923091483,Neutral
"[14.567046046590374, 88.2138290740279, 70.79660396021845, 105.41216302152692, 105.41215601708085, 25.5068005904604, 28.479445490189057, 31.73125219334662, 31.43428082490039]","[5.359618342853223, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 6.841222883777439, 6.658901326983484, 7.352048507543429, 6.841222883777439]",pm tell_g8 canada_special climate change ottawa_cp stephen_harper argue next_weeks,2272.900204282588,2.3593242402979255,Negative
"[38.53901593877625, 105.41216302152692, 26.418966662496867, 21.261621077853103, 51.71588103238861, 3.862275356454723, 105.41216302152692, 105.41215601708085, 58.47836188816101]","[7.352048507543429, 2.0069848732229985, 7.352048507543429, 6.1480757032174935, 7.352048507543429, 4.261006054185113, 2.0069848732229985, 1.019953713665571, 7.352048507543429]",leading_un climate official_welcomes us_president george_bushs new climate change imitative,1965.5396461481348,2.1665325733662337,Negative
"[60.5289759792997, 88.2138290740279, 70.79660396021845, 105.41216302152692, 105.41215601708085, 25.5068005904604, 28.479445490189057, 45.980806327017305, 0]","[5.965754146423539, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 6.841222883777439, 6.658901326983484, 6.1480757032174935, 7.757513615651594]",harper tell_g8 canada_special climate change ottawa_cp stephen_harper special cl,2390.2822380658836,2.432952028125582,Negative
"[9.165713342164077, 42.66806853761032, 16.76643170119589, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 5.049463414549384, 4.787099150081893, 1.0034924366114992, 1.019953713665571]",europeans_cool bush plan climate change,576.396019408755,1.2951933324690126,Very Negative
"[38.53901593877625, 105.41216302152692, 26.418966662496867, 21.261621077853103, 51.71588103238861, 3.862275356454723, 105.41216302152692, 105.41215601708085, 58.47836188816101]","[7.352048507543429, 2.0069848732229985, 7.352048507543429, 6.1480757032174935, 7.352048507543429, 4.261006054185113, 2.0069848732229985, 1.019953713665571, 7.352048507543429]",leading_un climate official_welcomes us_president george_bushs new climate change imitative,1965.5396461481348,2.1665325733662337,Negative
"[9.165713342164077, 42.66806853761032, 16.76643170119589, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 5.049463414549384, 4.787099150081893, 1.0034924366114992, 1.019953713665571]",europeans_cool bush plan climate change,576.396019408755,1.2951933324690126,Very Negative
"[29.001230409550068, 0, 0, 105.41216302152692, 105.41215601708085, 36.65222278731928, 51.89668355960258, 28.16029310310272, 0, 36.548064582682485, 87.27249913964847, 39.89890736632632]","[7.352048507543429, 7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 7.352048507543429, 7.064366435091649, 7.757513615651594, 7.352048507543429, 7.352048507543429, 7.064366435091649]",award optimism unbound climate change means longer growing seasons kill angry jesus,2443.2546730430945,2.4661789460576475,Negative
"[0, 42.66806853761032, 0, 0, 105.41216302152692, 105.41215601708085, 29.68526356822478, 0, 33.09982758462827, 76.01714614415373, 44.236532438099104, 36.49278609728132, 0, 23.03810938262502, 0, 53.40257471877855, 0]","[7.757513615651594, 5.049463414549384, 7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.757513615651594, 7.352048507543429, 7.352048507543429, 6.841222883777439, 7.352048507543429, 7.757513615651594, 6.658901326983484, 7.757513615651594, 6.658901326983484, 7.757513615651594]",sabah bush sidesteps g8s climate change agenda belfast telegraph 1_hour ago rupert cornwell last ditch almost_certainly u,2520.6272271582557,2.514710819415644,Negative
"[0, 42.66806853761032, 49.92119011260091, 105.41216302152692, 105.41215601708085, 22.823720963596703, 0, 55.8648820343432, 30.49557366344589, 27.93447282893525, 21.261621077853103, 69.15861004954449, 42.66806853761032, 81.31825691900467, 0, 42.40460539365726, 75.3902421343305]","[7.757513615651594, 10.098926829098769, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 5.31516658028239, 7.757513615651594, 7.064366435091649, 7.352048507543429, 6.658901326983484, 6.1480757032174935, 7.064366435091649, 10.098926829098769, 6.841222883777439, 7.757513615651594, 6.052765523413169, 6.841222883777439]",knx1070 bush seeks climate change talks toronto star 53 minutes_ago us_president george_w bush seeking blunt international criticism,4316.3246781103,3.6410606249186417,Neutral
"[43.18644177179375, 0, 90.50576472682911, 105.41216302152692, 105.41215601708085, 66.6234648908634, 47.567850497852845, 9.789801929623003, 43.18644177179375, 75.22656361169618, 0]","[9.158919570607296, 7.757513615651594, 5.885711438750003, 1.0034924366114992, 1.019953713665571, 5.965754146423539, 6.658901326983484, 4.081212943744518, 9.158919570607296, 6.052765523413169, 7.757513615651594]",report mandates inaction climate change labor federal_opposition says report carbon tradi,2746.5607882460104,2.6564274668680707,Negative
"[43.75548437315972, 105.41216302152692, 105.41215601708085, 40.24749900599568, 67.64258781660259, 76.2536558858871, 80.40165256435029, 22.09123586140167, 39.85498149936437, 0, 39.8841120591926, 0]","[5.885711438750003, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.371219254531703, 5.118456286036335, 5.016673591726393, 5.811603466596281, 5.560289038315375, 7.757513615651594, 4.689460680517977, 7.757513615651594]",chinas climate change plan_due ahead_g8 summit reuters business day beijing china release,2516.79236859382,2.512305407414923,Negative
"[25.93843817449587, 4.674369631193151, 33.72359135309459, 105.41216302152692, 105.41215601708085]","[6.841222883777439, 4.21655429161428, 5.406138358488116, 1.0034924366114992, 1.019953713665571]",bush_wants global meeting climate change,592.7705992518261,1.3054642747213712,Very Negative
"[0, 85.42927853050196, 17.1489090998345, 72.99380845110005, 42.66806853761032, 37.744060681403504, 0, 105.41216302152692, 105.41215601708085]","[7.757513615651594, 6.052765523413169, 6.1480757032174935, 6.371219254531703, 5.049463414549384, 7.352048507543429, 7.757513615651594, 1.0034924366114992, 1.019953713665571]",1057 first howard even bush finally_getting board climate change,1793.8185853836756,2.058820673853167,Negative
"[25.93843817449587, 4.674369631193151, 33.72359135309459, 105.41216302152692, 105.41215601708085]","[6.841222883777439, 4.21655429161428, 5.406138358488116, 1.0034924366114992, 1.019953713665571]",bush_wants global meeting climate change,592.7705992518261,1.3054642747213712,Very Negative
"[31.823710055926448, 37.21297214791945, 62.717166099152, 105.41216302152692, 105.41215601708085, 73.76235448437212, 85.8586212777071]","[7.352048507543429, 7.352048507543429, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 5.811603466596281]",12m_private donation_fund institute climate change imperial_college london,2191.199645854219,2.3080776296584267,Negative
"[31.823710055926448, 37.21297214791945, 62.717166099152, 105.41216302152692, 105.41215601708085, 73.76235448437212, 85.8586212777071]","[7.352048507543429, 7.352048507543429, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 5.811603466596281]",12m_private donation_fund institute climate change imperial_college london,2191.199645854219,2.3080776296584267,Negative
"[23.06905387816341, 56.253582151173575, 0, 29.73140645377261, 60.68216133464705, 105.41216302152692, 105.41215601708085, 26.126704866300088, 34.31255821567462, 33.557779897469565]","[6.504750647156226, 6.25343621887532, 7.757513615651594, 7.352048507543429, 4.712991177928171, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 5.885711438750003, 5.965754146423539]",finished watching inconvenient truth al_gore climate change movie see good,1806.4335908643056,2.0667334260609476,Negative
"[34.83337378427389, 33.447458070186386, 0, 0, 33.02489146101557, 105.41216302152692, 105.41215601708085, 34.35097491855032, 63.94129471734982, 16.198181012541635, 0]","[7.064366435091649, 6.371219254531703, 7.757513615651594, 7.757513615651594, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 5.31516658028239, 6.1480757032174935, 7.757513615651594]",polar research essential understanding risks climate change uks science minister declares,1580.5174270944347,1.9250276910624,Very Negative
"[88.44981220825105, 0, 0, 23.03810938262502, 56.43892792642109, 0, 4.674369631193151, 105.41216302152692, 105.41215601708085, 0, 59.29300131112687]","[6.052765523413169, 7.757513615651594, 7.757513615651594, 6.658901326983484, 7.064366435091649, 7.757513615651594, 4.21655429161428, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.352048507543429]",listening archers omnibus last sunday tackeling global climate change definately mainstream,1756.410322541906,2.0353563705799775,Negative
"[105.41216302152692, 105.41215601708085, 38.40882320919752, 0, 0, 23.06905387816341, 89.58169778116708, 50.289422158217846, 16.277252568651377]","[1.0034924366114992, 1.019953713665571, 5.454928522657548, 7.757513615651594, 7.757513615651594, 6.504750647156226, 6.841222883777439, 6.504750647156226, 5.560289038315375]",climate change could killer blow finished neanderthals according study,1603.346397891203,1.9393471449342874,Very Negative
"[25.62061605310072, 62.85052276241502, 35.638698497308155, 105.41216302152692, 105.41215601708085]","[5.560289038315375, 6.1480757032174935, 5.965754146423539, 1.0034924366114992, 1.019953713665571]",reading interesting article climate change,954.7753441725959,1.5325314645848382,Very Negative
"[64.28178272333625, 82.07879317512958, 43.102441161483725, 28.70333706684332, 105.41216302152692, 105.41215601708085, 74.16704289742604]","[7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.064366435091649]",britains_official figures_carbon emissions_vastly understate_contribution climate change report_concludes,2341.2086150027344,2.4021706368821967,Negative
"[64.28178272333625, 82.07879317512958, 43.102441161483725, 28.70333706684332, 105.41216302152692, 105.41215601708085, 43.18644177179375, 0]","[7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 4.579459785303648, 7.757513615651594]",britains_official figures_carbon emissions_vastly understate_contribution climate change report conclu,2015.0360199324427,2.1975791346650215,Negative
"[19.85376609173657, 0, 31.84490821406981, 105.41216302152692, 105.41215601708085]","[5.678072073971758, 7.757513615651594, 6.658901326983484, 1.0034924366114992, 1.019953713665571]",weather forecasters help_fight climate change,538.0790446870703,1.2711590403880435,Very Negative
"[34.52925672278311, 0, 37.31815354058955, 0, 38.40882320919752, 0, 53.45978458332674, 37.82102358203117, 30.52724828222086, 105.41216302152692, 105.41215601708085, 56.39601278516696, 74.61573339434996]","[7.064366435091649, 7.757513615651594, 7.352048507543429, 7.757513615651594, 5.454928522657548, 7.757513615651594, 7.352048507543429, 6.504750647156226, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.25343621887532]",huge mountain glacier andes could disappear five years result climate change academic warns,2669.605307575283,2.608157202498141,Negative
"[3.862275356454723, 43.18644177179375, 9.789801929623003, 27.72872293778917, 90.13473279494848, 0, 27.687818133847543, 37.99282238728543, 68.47200326070177, 89.24266005736797, 105.41216302152692, 105.41215601708085]","[4.261006054185113, 4.579459785303648, 4.081212943744518, 5.231784971343338, 7.352048507543429, 7.757513615651594, 6.658901326983484, 6.371219254531703, 7.352048507543429, 5.965754146423539, 1.0034924366114992, 1.019953713665571]",new report says people 50 highest carbon_footprint also keen combat climate change,2737.4637994675068,2.6507213878535363,Negative
"[34.012103178848136, 46.48829509920661, 70.20196631284355, 3.862275356454723, 31.046782366129435, 41.5434895714406, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.064366435091649, 7.064366435091649, 4.261006054185113, 6.841222883777439, 5.965754146423539, 1.0034924366114992, 1.019953713665571]",legislators_meet talks_washington aimed_finding new global_deal curb climate change,1754.6059362542937,2.0342245707085533,Negative
"[34.012103178848136, 46.48829509920661, 70.20196631284355, 3.862275356454723, 31.046782366129435, 41.5434895714406, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.064366435091649, 7.064366435091649, 4.261006054185113, 6.841222883777439, 5.965754146423539, 1.0034924366114992, 1.019953713665571]",legislators_meet talks_washington aimed_finding new global_deal curb climate change,1754.6059362542937,2.0342245707085533,Negative
"[34.012103178848136, 46.48829509920661, 70.20196631284355, 3.862275356454723, 31.046782366129435, 41.5434895714406, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.064366435091649, 7.064366435091649, 4.261006054185113, 6.841222883777439, 5.965754146423539, 1.0034924366114992, 1.019953713665571]",legislators_meet talks_washington aimed_finding new global_deal curb climate change,1754.6059362542937,2.0342245707085533,Negative
"[85.51387150637485, 105.41216302152692, 105.41215601708085, 76.56153057320338, 0, 33.72359135309459, 10.052588907681276, 87.44912297276153]","[6.658901326983484, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.757513615651594, 5.406138358488116, 4.8671418577554295, 7.352048507543429]",breakthrough climate change deadlock sought meeting us senate,2219.7803184385316,2.326004833926283,Negative
"[38.381361961855696, 88.52580400468202, 105.41216302152692, 105.41215601708085, 79.96723273810164, 31.141856161978104, 69.84603854979585, 43.364671303622245]","[7.064366435091649, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649, 7.352048507543429, 7.064366435091649]",rhodri_morgans claim climate change would_entirely unhelpful_meant warmer_weather criticised,2694.8312998154165,2.6239801861740553,Negative
"[38.381361961855696, 88.52580400468202, 105.41216302152692, 105.41215601708085, 79.96723273810164, 31.141856161978104, 69.84603854979585, 43.364671303622245]","[7.064366435091649, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649, 7.352048507543429, 7.064366435091649]",rhodri_morgans claim climate change would_entirely unhelpful_meant warmer_weather criticised,2694.8312998154165,2.6239801861740553,Negative
"[75.3902421343305, 38.381361961855696, 88.52580400468202, 105.41216302152692, 105.41215601708085, 79.96723273810164, 31.141856161978104, 53.51179849492081, 0]","[6.841222883777439, 7.064366435091649, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649, 7.064366435091649, 7.757513615651594]",criticism rhodri_morgans claim climate change would_entirely unhelpful_meant warmer wea,2768.7643107832882,2.6703546088139953,Negative
"[40.50219812083539, 48.10991272355874, 88.7105451089371, 28.4401722498797, 105.41216302152692, 105.41215601708085, 73.12697702877054, 54.848872937517726]","[7.064366435091649, 7.352048507543429, 7.352048507543429, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.352048507543429]",first_minister rhodri_morgan attacked_saying sunshine climate change would_hardly unhelpful,2640.7790540358487,2.590075957770469,Negative
"[40.50219812083539, 48.10991272355874, 88.7105451089371, 28.4401722498797, 105.41216302152692, 105.41215601708085, 73.12697702877054, 54.848872937517726]","[7.064366435091649, 7.352048507543429, 7.352048507543429, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.352048507543429]",first_minister rhodri_morgan attacked_saying sunshine climate change would_hardly unhelpful,2640.7790540358487,2.590075957770469,Negative
"[105.41216302152692, 105.41215601708085, 42.2445244089829, 0, 28.4401722498797, 19.384935635313457, 0, 9.789801929623003, 40.50219812083539]","[1.0034924366114992, 1.019953713665571, 6.658901326983484, 7.757513615651594, 6.841222883777439, 6.658901326983484, 7.757513615651594, 4.081212943744518, 7.064366435091649]",climate change brings californian sunshine wales hardly_unhelpful says first_minister,1144.3225141029004,1.6514247769696448,Very Negative
"[41.14286819230077, 39.61290565687213, 50.162580509892194, 41.02134577428088, 40.40828747450752, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571]",canadas_prime minister_stephen harper_announces new_13bn fund_combat climate change,1774.4885336862467,2.0466959142182857,Negative
"[41.14286819230077, 39.61290565687213, 50.162580509892194, 41.02134577428088, 40.40828747450752, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571]",canadas_prime minister_stephen harper_announces new_13bn fund_combat climate change,1774.4885336862467,2.0466959142182857,Negative
"[25.03752443342556, 25.59646113971805, 65.37618582715156, 84.86799633217997, 41.92132103223931, 82.29362795185362, 43.234120084412375, 105.41216302152692, 105.41215601708085]","[6.1480757032174935, 6.841222883777439, 7.352048507543429, 7.064366435091649, 6.504750647156226, 6.841222883777439, 7.064366435091649, 1.0034924366114992, 1.019953713665571]",tony_blair says_uk done better countries well enough climate change,2763.6254914090537,2.667131288426914,Negative
"[29.884212000602503, 45.08934652754876, 0, 40.93746871735871, 79.27207462746182, 32.46357482147904, 57.34466124077575, 27.72872293778917, 105.41216302152692, 105.41215601708085, 18.301626553259617, 31.86577880052144, 3.862275356454723, 0]","[6.25343621887532, 6.504750647156226, 7.757513615651594, 7.352048507543429, 7.352048507543429, 5.885711438750003, 7.352048507543429, 5.231784971343338, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.052765523413169, 4.261006054185113, 7.757513615651594]",looking video phone create send work young people climate change videos part new job,2673.6215347653947,2.6106763778258335,Negative
"[39.92210070481136, 28.6618627098883, 34.152549621449914, 57.03598022269455, 47.41948120899764, 105.41216302152692, 105.41215601708085, 0, 18.728393447755305, 69.4976248933652]","[7.352048507543429, 7.352048507543429, 6.504750647156226, 6.371219254531703, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.352048507543429, 6.841222883777439]",printing directions school working start climate change artist residency monday,2240.61904769539,2.339075910366775,Negative
"[27.830078939963474, 105.41216302152692, 105.41215601708085]","[6.052765523413169, 1.0034924366114992, 1.019953713665571]",act climate change,381.7447706357546,1.1730984906680482,Very Negative
"[62.62921102595243, 105.41216302152692, 105.41215601708085, 51.482918609268566, 40.64625112115032, 20.57610874699977, 44.099545950229626, 59.51278967830085]","[6.1480757032174935, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.658901326983484, 4.761781342097603, 7.352048507543429, 7.352048507543429]",major climate change report_prompts calls_urgent action us_rejects controls_emissions,2092.4403849110813,2.2461309613619678,Negative
"[62.62921102595243, 105.41216302152692, 105.41215601708085, 51.482918609268566, 40.64625112115032, 20.57610874699977, 44.099545950229626, 59.51278967830085]","[6.1480757032174935, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.658901326983484, 4.761781342097603, 7.352048507543429, 7.352048507543429]",major climate change report_prompts calls_urgent action us_rejects controls_emissions,2092.4403849110813,2.2461309613619678,Negative
"[42.34253477865184, 42.50612791414382, 9.789801929623003, 43.18644177179375, 0, 0, 105.41216302152692, 105.41215601708085, 48.51536195741605]","[6.658901326983484, 6.371219254531703, 4.081212943744518, 4.579459785303648, 7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.352048507543429]",environment_secretary david_miliband says report blaming humans climate change call_action,1360.4785841297758,1.7870085008892738,Very Negative
"[105.41216302152692, 105.41215601708085, 38.4565454917802, 52.6108449137451, 26.246259315711725, 59.43267742699426, 37.740835135553866]","[1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429]",climate change slavery_healthy cooking_feature new_curriculum englands_11 14yearolds,1790.2158496698046,2.056560860726827,Negative
"[105.41216302152692, 105.41215601708085, 38.4565454917802, 52.6108449137451, 26.246259315711725, 59.43267742699426, 37.740835135553866]","[1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429]",climate change slavery_healthy cooking_feature new_curriculum englands_11 14yearolds,1790.2158496698046,2.056560860726827,Negative
"[76.34113627739735, 17.431789002263958, 39.41126205732489, 0, 0, 29.07252995267345, 42.66806853761032, 0, 0, 0, 89.24266005736797, 105.41216302152692, 105.41215601708085]","[6.25343621887532, 6.052765523413169, 6.1480757032174935, 7.757513615651594, 7.757513615651594, 7.352048507543429, 5.049463414549384, 7.757513615651594, 7.757513615651594, 7.757513615651594, 5.965754146423539, 1.0034924366114992, 1.019953713665571]",thinking need blog relationship endtime belief bush administrations ideological unwilligness combat climate change,2000.0974798476655,2.188208947214977,Negative
"[0, 38.597770894255646, 27.67449662879588, 44.84504609826391, 105.41216302152692, 105.41215601708085, 76.3257014093609, 0]","[7.757513615651594, 7.352048507543429, 7.352048507543429, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.757513615651594]",wrote sentences wild thoughts climate change blogged uncondition,1578.4848514190571,1.9237527595780244,Very Negative
"[58.71446527133783, 89.97031128824688, 0, 0, 53.45978458332674, 78.0627891908963, 31.86577880052144, 21.135138233989345, 0, 65.66819283068642, 90.38416215113588, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.064366435091649, 7.757513615651594, 7.757513615651594, 7.352048507543429, 6.841222883777439, 6.052765523413169, 5.965754146423539, 7.757513615651594, 7.352048507543429, 6.504750647156226, 1.0034924366114992, 1.019953713665571]",lights across france dim five minutes part campaign designed raise awareness climate change,3580.428744688763,3.1794704828597213,Neutral
"[57.631047589372045, 0, 105.41216302152692, 105.41215601708085]","[6.371219254531703, 7.757513615651594, 1.0034924366114992, 1.019953713665571]",nobel_intent underestimating climate change,580.4758683743169,1.2977524145050234,Very Negative
"[57.40970534837557, 105.41216302152692, 105.41215601708085, 0, 35.72343668794776, 39.50417191377165, 31.533046178245545, 0]","[6.052765523413169, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 6.841222883777439, 6.841222883777439, 6.25343621887532, 7.757513615651594]",sydney climate change blackout cnncom_recently publishedupdated_read full_story feedblitz,1272.622044076477,1.7319005556456393,Very Negative
"[82.61954084484489, 3.862275356454723, 43.18644177179375, 0, 10.052588907681276, 33.682149638647914, 105.41216302152692, 105.41215601708085, 31.778537304183065]","[6.841222883777439, 4.261006054185113, 4.579459785303648, 7.757513615651594, 4.8671418577554295, 6.052765523413169, 1.0034924366114992, 1.019953713665571, 7.352048507543429]",front_page new report lambasts us government climate change communication,1479.1771519278523,1.8614620836361695,Very Negative
"[57.631047589372045, 59.18455300391412, 105.41216302152692, 105.41215601708085]","[6.371219254531703, 6.1480757032174935, 1.0034924366114992, 1.019953713665571]",nobel_intent future climate change,944.3469807034692,1.5259902818488835,Very Negative
"[65.68499078806859, 105.41216302152692, 105.41215601708085, 84.88020746170062, 89.53710138833998, 42.34253477865184, 42.50612791414382, 9.789801929623003]","[6.371219254531703, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.352048507543429, 6.658901326983484, 6.371219254531703, 4.081212943744518]",dealing climate change could_bring peace_dividend environment_secretary david_miliband says,2482.420195564182,2.490745489074491,Negative
"[65.68499078806859, 105.41216302152692, 105.41215601708085, 84.88020746170062, 89.53710138833998, 42.34253477865184, 42.50612791414382, 9.789801929623003]","[6.371219254531703, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.352048507543429, 6.658901326983484, 6.371219254531703, 4.081212943744518]",dealing climate change could_bring peace_dividend environment_secretary david_miliband says,2482.420195564182,2.490745489074491,Negative
"[0, 0, 38.48684567132948, 0, 93.73763432067076, 78.91594869885937, 48.29635470369797, 105.41216302152692, 7.156612608490619]","[7.757513615651594, 7.757513615651594, 6.658901326983484, 7.757513615651594, 6.841222883777439, 7.352048507543429, 6.658901326983484, 1.0034924366114992, 5.118456286036335]",newsvine arizonas cool sky islands feeling heat climate changes,1941.7658170873171,2.151620457895715,Negative
"[65.19630765145614, 28.903094656043308, 38.48684567132948, 28.903094656043308, 34.47309266867063, 44.84504609826391, 105.41216302152692, 105.41215601708085, 0]","[7.064366435091649, 13.009501294312452, 6.658901326983484, 13.009501294312452, 7.064366435091649, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.757513615651594]",others would cool would put thoughts climate change greenmeme,2242.5086353650922,2.3402611527377113,Negative
"[87.44804819171034, 105.41216302152692, 105.41215601708085, 37.3595222117618, 19.70369772935169, 88.70986149409296, 0, 35.88560081153002]","[6.504750647156226, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.658901326983484, 7.064366435091649, 7.757513615651594, 7.352048507543429]",attending climate change design answer house commons afternoon,2067.761555971154,2.2306511854332385,Negative
"[105.41216302152692, 105.41215601708085, 0, 21.376734387368664, 68.69324017404043, 0, 0, 30.702105384026268]","[1.0034924366114992, 1.019953713665571, 7.757513615651594, 6.504750647156226, 7.064366435091649, 7.757513615651594, 7.757513615651594, 7.352048507543429]",climate change collision greens lobby smaller ballot papers,1063.3437434246516,1.6006309071253906,Very Negative
"[60.68216133464705, 28.776264726744515, 0, 28.85042460810365, 0, 0, 0, 41.61373769535794, 105.41216302152692, 105.41215601708085, 26.565345870577705]","[4.712991177928171, 7.064366435091649, 7.757513615651594, 6.25343621887532, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 6.052765523413169]",al_gore david suzuki event palais des congres montreal climate change issue,1337.759189595829,1.7727577786415534,Very Negative
"[18.26636347287479, 4.674369631193151, 105.41216302152692, 105.41215601708085, 18.375154279487724, 63.70899085759165, 37.71948497094422, 0, 26.246027021424297, 72.99380845110005, 0, 42.954682580727074, 0, 37.71948497094422]","[6.371219254531703, 4.21655429161428, 1.0034924366114992, 1.019953713665571, 6.371219254531703, 7.352048507543429, 15.515027231303188, 7.757513615651594, 7.352048507543429, 6.371219254531703, 7.757513615651594, 7.352048507543429, 7.757513615651594, 15.515027231303188]",solving global climate change problem freebirds dont_tell wife perhaps even arcade fire purchase dont_tell,3079.1125007804003,2.8650202654679737,Negative
"[77.45586395808049, 42.40460539365726, 29.93684230103137, 69.40190562693624, 0, 4.674369631193151, 105.41216302152692, 105.41215601708085, 30.525771162105222, 44.29866437677099, 37.82102358203117, 19.758962853211774, 85.56961987292863]","[7.352048507543429, 6.052765523413169, 6.841222883777439, 5.506221817045099, 7.757513615651594, 4.21655429161428, 1.0034924366114992, 1.019953713665571, 6.504750647156226, 7.352048507543429, 6.504750647156226, 5.965754146423539, 7.064366435091649]",pondering international political debate surrounding global climate change next 25 years go co2,3138.713913467457,2.9024052044242428,Negative
"[0, 90.80535958671058, 49.53066188855776, 0, 105.41216302152692, 105.41215601708085, 0, 0, 37.99542867240282, 0, 83.36301961200647, 90.7844779702344]","[7.757513615651594, 6.371219254531703, 6.658901326983484, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.757513615651594, 6.25343621887532, 7.757513615651594, 6.052765523413169, 7.352048507543429]",wow really hot sudden climate change causes tstorms makes uncomfortable going bed,2531.287160519727,2.521397254183373,Negative
